sex age period CancerCM POP
2 73 8 4883 712468
2 73 9 5051 735489
2 73 10 5440 746014
2 73 11 5511 763452
2 73 12 5773 780785
2 73 13 6169 797745
2 73 14 6138 813672
2 73 15 6372 828951
2 73 16 6567 840363
2 73 17 6736 848210
2 73 18 6994 850720
2 73 19 7153 852986
2 73 20 7099 868755
2 73 21 7312 883569
2 73 22 7402 903984
2 73 23 7917 926693
2 73 24 8026 978508
2 73 25 8331 992015
2 73 26 8088 968511
2 73 27 8134 980858
2 73 28 8232 988427
2 73 29 7950 969353
2 73 30 7906 976473
2 73 31 7792 971305
2 73 32 7512 949612
2 73 33 7489 959832
2 73 34 7139 932577
2 73 35 7228 919164
2 73 36 6900 911013
2 74 1 3958 557739
2 74 2 4171 555889
2 74 3 4060 583266
2 74 4 4449 631109
2 74 5 4709 623263
2 74 6 4293 584119
2 74 7 4568 632849
2 74 8 4953 658283
2 74 9 5021 695028
2 74 10 5275 723071
2 74 11 5298 741704
2 74 12 5731 759955
2 74 13 5898 777556
2 74 14 6146 795096
2 74 15 6434 811630
2 74 16 6650 827223
2 74 17 6757 839401
2 74 18 6929 847290
2 74 19 7251 850887
2 74 20 7141 849074
2 74 21 7260 855319
2 74 22 7659 871079
2 74 23 7449 891853
2 74 24 8094 914315
2 74 25 8240 966647
2 74 26 8210 980160
2 74 27 8127 957708
2 74 28 8296 970773
2 74 29 8282 979098
2 74 30 8072 954656
2 74 31 7969 951262
2 74 32 7992 946392
2 74 33 7560 924727
2 74 34 7564 948133
2 74 35 7200 910190
2 74 36 7222 897484
2 75 1 4151 545809
2 75 2 4007 533091
2 75 3 4118 531369
2 75 4 4239 559478
2 75 5 4406 608280
2 75 6 4650 601028
2 75 7 4424 562788
2 75 8 4913 611417
2 75 9 4828 637544
2 75 10 5264 674786
2 75 11 5498 693855
2 75 12 5688 713094
2 75 13 5795 731098
2 75 14 5930 748699
2 75 15 6270 766669
2 75 16 6457 783366
2 75 17 6624 799655
2 75 18 6890 811697
2 75 19 7173 820601
2 75 20 7289 832076
2 75 21 7405 833183
2 75 22 7470 839079
2 75 23 7724 853754
2 75 24 7696 872766
2 75 25 8211 894370
2 75 26 8162 944440
2 75 27 8251 956925
2 75 28 8185 934743
2 75 29 8338 947146
2 75 30 8508 951033
2 75 31 8190 927201
2 75 32 8201 924565
2 75 33 8049 919446
2 75 34 7857 894925
2 75 35 7561 923361
2 75 36 7441 886106
2 76 1 4047 516449
2 76 2 4062 525192
2 76 3 4013 514082
2 76 4 4085 514900
2 76 5 4173 546003
2 76 6 4456 599081
2 76 7 4755 594940
2 76 8 4578 554870
2 76 9 4782 607632
2 76 10 5064 634907
2 76 11 5485 651898
2 76 12 5446 669273
2 76 13 5733 686058
2 76 14 5936 701251
2 76 15 5990 716501
2 76 16 6319 732026
2 76 17 6574 746476
2 76 18 6568 759608
2 76 19 7178 769542
2 76 20 7372 778298
2 76 21 7498 797848
2 76 22 7425 799447
2 76 23 7785 805481
2 76 24 7801 819522
2 76 25 7768 838644
2 76 26 8226 859626
2 76 27 8278 908028
2 76 28 8480 920701
2 76 29 8366 899769
2 76 30 8615 914916
2 76 31 8461 920986
2 76 32 8214 898031
2 76 33 8310 894967
2 76 34 7961 892354
2 76 35 7773 868486
2 76 36 7713 897522
2 77 1 3838 471717
2 77 2 3993 494853
2 77 3 4131 503606
2 77 4 3895 493488
2 77 5 4149 495500
2 77 6 4218 527143
2 77 7 4592 582115
2 77 8 4697 577744
2 77 9 4558 538078
2 77 10 4938 594410
2 77 11 5157 610970
2 77 12 5310 628673
2 77 13 5348 646042
2 77 14 5679 662932
2 77 15 6007 678123
2 77 16 5957 693803
2 77 17 6382 710134
2 77 18 6593 724691
2 77 19 6756 739123
2 77 20 7170 749650
2 77 21 7426 755072
2 77 22 7295 772497
2 77 23 7438 773001
2 77 24 7744 777192
2 77 25 7869 790047
2 77 26 7825 807023
2 77 27 8090 825997
2 77 28 8393 871483
2 77 29 8422 882595
2 77 30 8372 861004
2 77 31 8441 883315
2 77 32 8580 889612
2 77 33 8370 866618
2 77 34 8177 867757
2 77 35 8070 863930
2 77 36 7949 840783
2 78 1 3807 448343
2 78 2 3863 454079
2 78 3 4024 478670
2 78 4 4106 489844
2 78 5 4000 481720
2 78 6 4128 484792
2 78 7 4093 519667
2 78 8 4539 578417
2 78 9 4780 575875
2 78 10 4438 552864
2 78 11 4885 566506
2 78 12 5062 582695
2 78 13 5152 599048
2 78 14 5558 615146
2 78 15 5680 630744
2 78 16 5975 644539
2 78 17 6070 659514
2 78 18 6243 674129
2 78 19 6764 688406
2 78 20 6767 707742
2 78 21 7058 740113
2 78 22 7395 742756
2 78 23 7592 757340
2 78 24 7560 754715
2 78 25 7589 756879
2 78 26 7857 766582
2 78 27 7729 780377
2 78 28 8009 796224
2 78 29 8405 837926
2 78 30 8455 844327
2 78 31 8412 828296
2 78 32 8428 850766
2 78 33 8450 856697
2 78 34 8197 835535
2 78 35 8271 837516
2 78 36 8156 834284
2 79 1 3511 397540
2 79 2 3707 425562
2 79 3 3708 428546
2 79 4 3906 451318
2 79 5 4110 461154
2 79 6 4082 450985
2 79 7 4096 453405
2 79 8 4204 485661
2 79 9 4457 538944
2 79 10 4703 510795
2 79 11 4630 524140
2 79 12 5009 539064
2 79 13 5142 555837
2 79 14 5438 572973
2 79 15 5490 589888
2 79 16 5663 606596
2 79 17 6021 621827
2 79 18 6035 637573
2 79 19 6438 654656
2 79 20 6670 668583
2 79 21 6990 675404
2 79 22 7160 706430
2 79 23 7448 709444
2 79 24 7636 723312
2 79 25 7703 721986
2 79 26 7623 724296
2 79 27 7872 734057
2 79 28 7687 748035
2 79 29 8184 763788
2 79 30 8440 809342
2 79 31 8543 809232
2 79 32 8430 794174
2 79 33 8419 815903
2 79 34 8113 826633
2 79 35 8197 803490
2 79 36 8257 806252
2 80 1 3440 358099
2 80 2 3543 370583
2 80 3 3623 392508
2 80 4 3743 391012
2 80 5 3927 408978
2 80 6 4019 412924
2 80 7 3986 399347
2 80 8 4098 396178
2 80 9 4088 421404
2 80 10 4532 465269
2 80 11 4762 476096
2 80 12 4488 488935
2 80 13 4893 501652
2 80 14 5099 516738
2 80 15 5158 531986
2 80 16 5518 546980
2 80 17 5594 562126
2 80 18 6019 574500
2 80 19 6147 589228
2 80 20 6340 606608
2 80 21 6652 623083
2 80 22 6778 633270
2 80 23 7074 665952
2 80 24 7327 672302
2 80 25 7565 690089
2 80 26 7421 692330
2 80 27 7445 698429
2 80 28 7593 711873
2 80 29 7759 729846
2 80 30 8123 724743
2 80 31 8248 771942
2 80 32 8360 772233
2 80 33 8329 756814
2 80 34 8274 782058
2 80 35 8226 791136
2 80 36 8141 768933
2 81 1 3189 351374
2 81 2 3115 341643
2 81 3 3281 356119
2 81 4 3488 382076
2 81 5 3538 384172
2 81 6 3737 405723
2 81 7 3901 413857
2 81 8 3894 401347
2 81 9 4080 400980
2 81 10 4048 419060
2 81 11 4462 429714
2 81 12 4746 441676
2 81 13 4346 454698
2 81 14 4732 467507
2 81 15 5028 483006
2 81 16 5201 498640
2 81 17 5323 514646
2 81 18 5583 529523
2 81 19 5961 543280
2 81 20 5915 556645
2 81 21 6386 570206
2 81 22 6734 583854
2 81 23 6684 591843
2 81 24 7044 619701
2 81 25 7191 624271
2 81 26 7327 638640
2 81 27 7240 638843
2 81 28 7317 642539
2 81 29 7559 653249
2 81 30 7598 688296
2 81 31 7924 686959
2 81 32 8144 733744
2 81 33 8254 733652
2 81 34 8062 726064
2 81 35 8306 744453
2 81 36 8134 754304
2 82 1 3044 312422
2 82 2 3157 332100
2 82 3 3122 320326
2 82 4 3227 334421
2 82 5 3442 360526
2 82 6 3547 361373
2 82 7 3703 382876
2 82 8 3848 389513
2 82 9 3894 376845
2 82 10 3930 372160
2 82 11 4075 382617
2 82 12 4321 395048
2 82 13 4504 407658
2 82 14 4432 421531
2 82 15 4686 434915
2 82 16 4915 451232
2 82 17 5005 468381
2 82 18 5372 484680
2 82 19 5594 501545
2 82 20 5964 515494
2 82 21 5935 523349
2 82 22 6337 536389
2 82 23 6431 550043
2 82 24 6597 557828
2 82 25 6864 585460
2 82 26 7024 590279
2 82 27 7088 604574
2 82 28 7126 605723
2 82 29 7238 610395
2 82 30 7427 619834
2 82 31 7390 649268
2 82 32 7797 647851
2 82 33 7973 693290
2 82 34 7963 693669
2 82 35 7872 687076
2 82 36 7976 706480
2 83 1 2629 257326
2 83 2 2862 293059
2 83 3 2923 310574
2 83 4 3155 297347
2 83 5 3238 310869
2 83 6 3432 335437
2 83 7 3587 335813
2 83 8 3649 355078
2 83 9 3754 360793
2 83 10 3781 351063
2 83 11 3681 358547
2 83 12 3879 368571
2 83 13 4323 378789
2 83 14 4630 389008
2 83 15 4438 400589
2 83 16 4619 411142
2 83 17 4720 425366
2 83 18 4979 438902
2 83 19 5083 452990
2 83 20 5411 468863
2 83 21 5695 489540
2 83 22 5852 495944
2 83 23 6181 506876
2 83 24 6432 517849
2 83 25 6338 524418
2 83 26 6595 548611
2 83 27 6849 551511
2 83 28 6758 563744
2 83 29 6858 563499
2 83 30 6994 568118
2 83 31 7159 580609
2 83 32 7113 609971
2 83 33 7464 607636
2 83 34 7625 643876
2 83 35 7667 653038
2 83 36 7456 647614
2 84 1 2332 219913
2 84 2 2501 235455
2 84 3 2750 267644
2 84 4 2941 281826
2 84 5 2949 266452
2 84 6 3038 276875
2 84 7 3287 298470
2 84 8 3442 295413
2 84 9 3430 310881
2 84 10 3638 321522
2 84 11 3579 329106
2 84 12 3806 337247
2 84 13 3693 346984
2 84 14 4101 356564
2 84 15 4258 365707
2 84 16 4048 376561
2 84 17 4449 386438
2 84 18 4632 398987
2 84 19 4842 412426
2 84 20 5052 423343
2 84 21 5189 433909
2 84 22 5403 452984
2 84 23 5613 459047
2 84 24 5916 468908
2 84 25 5943 479762
2 84 26 6257 485680
2 84 27 6239 508158
2 84 28 6583 511102
2 84 29 6619 522990
2 84 30 6695 524815
2 84 31 6594 528431
2 84 32 6879 540990
2 84 33 6658 569442
2 84 34 7159 594339
2 84 35 7382 602268
2 84 36 7232 611875
